dataset_id, x_axis_id, y_axis_id, x_axis_name, y_axis_name, title, length, width, global_row, global_col
1, 14, 11, Hyperskewness, PC10, default title, 512, 512, 22, 14
1, 15, 11, Kurtosis, PC10, default title, 512, 512, 23, 14
1, 16, 11, Mean, PC10, default title, 512, 512, 24, 14
1, 17, 11, Median, PC10, default title, 512, 512, 25, 14
1, 18, 11, Mode, PC10, default title, 512, 512, 26, 14
1, 19, 11, Skewness, PC10, default title, 512, 512, 27, 14
1, 20, 11, StandardDeviation, PC10, default title, 512, 512, 28, 14
1, 21, 11, TContrast_Avg, PC10, default title, 512, 512, 29, 14
1, 22, 11, TContrast_Ortho_pc_value, PC10, default title, 512, 512, 30, 14
1, 23, 11, TContrast_pc_angle, PC10, default title, 512, 512, 31, 14
1, 24, 11, TContrast_pc_value, PC10, default title, 512, 512, 32, 14
1, 25, 11, TCorrelation_Avg, PC10, default title, 512, 512, 33, 14
1, 26, 11, TCorrelation_Ortho_pc_value, PC10, default title, 512, 512, 34, 14
1, 27, 11, TCorrelation_pc_angle, PC10, default title, 512, 512, 35, 14
1, 28, 11, TCorrelation_pc_value, PC10, default title, 512, 512, 36, 14
1, 29, 11, TDiffAvg_Avg, PC10, default title, 512, 512, 37, 14
1, 30, 11, TDiffAvg_Ortho_pc_value, PC10, default title, 512, 512, 38, 14
1, 31, 11, TDiffAvg_pc_angle, PC10, default title, 512, 512, 39, 14
1, 32, 11, TDiffAvg_pc_value, PC10, default title, 512, 512, 40, 14
1, 33, 11, TDiffEnt_Avg, PC10, default title, 512, 512, 41, 14
1, 34, 11, TDiffEnt_Ortho_pc_value, PC10, default title, 512, 512, 42, 14
1, 35, 11, TDiffEnt_pc_angle, PC10, default title, 512, 512, 43, 14
1, 36, 11, TDiffEnt_pc_value, PC10, default title, 512, 512, 44, 14
1, 37, 11, TDiffVariance_Avg, PC10, default title, 512, 512, 45, 14
1, 38, 11, TDiffVariance_Ortho_pc_value, PC10, default title, 512, 512, 46, 14
1, 39, 11, TDiffVariance_pc_angle, PC10, default title, 512, 512, 47, 14
1, 40, 11, TDiffVariance_pc_value, PC10, default title, 512, 512, 48, 14
1, 41, 11, TEnergy_Avg, PC10, default title, 512, 512, 49, 14
1, 42, 11, TEnergy_Ortho_pc_value, PC10, default title, 512, 512, 50, 14
1, 43, 11, TEnergy_pc_angle, PC10, default title, 512, 512, 51, 14
1, 44, 11, TEnergy_pc_value, PC10, default title, 512, 512, 0, 15
1, 45, 11, TEnt_Avg, PC10, default title, 512, 512, 1, 15
1, 46, 11, TEnt_Ortho_pc_value, PC10, default title, 512, 512, 2, 15
1, 47, 11, TEnt_pc_angle, PC10, default title, 512, 512, 3, 15
1, 48, 11, TEnt_pc_value, PC10, default title, 512, 512, 4, 15
1, 49, 11, THomogeneity_Avg, PC10, default title, 512, 512, 5, 15
1, 50, 11, THomogeneity_Ortho_pc_value, PC10, default title, 512, 512, 6, 15
1, 51, 11, THomogeneity_pc_angle, PC10, default title, 512, 512, 7, 15
1, 52, 11, THomogeneity_pc_value, PC10, default title, 512, 512, 8, 15
1, 53, 11, TInvDiffMoment_Avg, PC10, default title, 512, 512, 9, 15
1, 54, 11, TInvDiffMoment_Ortho_pc_value, PC10, default title, 512, 512, 10, 15
1, 55, 11, TInvDiffMoment_pc_angle, PC10, default title, 512, 512, 11, 15
1, 56, 11, TInvDiffMoment_pc_value, PC10, default title, 512, 512, 12, 15
1, 57, 11, TSumAvg_Avg, PC10, default title, 512, 512, 13, 15
1, 58, 11, TSumAvg_Ortho_pc_value, PC10, default title, 512, 512, 14, 15
1, 59, 11, TSumAvg_pc_angle, PC10, default title, 512, 512, 15, 15
1, 60, 11, TSumAvg_pc_value, PC10, default title, 512, 512, 16, 15
1, 61, 11, TSumEnt_Avg, PC10, default title, 512, 512, 17, 15
1, 62, 11, TSumEnt_Ortho_pc_value, PC10, default title, 512, 512, 18, 15
1, 63, 11, TSumEnt_pc_angle, PC10, default title, 512, 512, 19, 15
1, 64, 11, TSumEnt_pc_value, PC10, default title, 512, 512, 20, 15
1, 65, 11, TSumVariance_Avg, PC10, default title, 512, 512, 21, 15
1, 66, 11, TSumVariance_Ortho_pc_value, PC10, default title, 512, 512, 22, 15
1, 67, 11, TSumVariance_pc_angle, PC10, default title, 512, 512, 23, 15
1, 68, 11, TSumVariance_pc_value, PC10, default title, 512, 512, 24, 15
1, 69, 11, TVariance_Avg, PC10, default title, 512, 512, 25, 15
1, 70, 11, TVariance_Ortho_pc_value, PC10, default title, 512, 512, 26, 15
1, 71, 11, TVariance_pc_angle, PC10, default title, 512, 512, 27, 15
1, 72, 11, TVariance_pc_value, PC10, default title, 512, 512, 28, 15
1, 73, 11, concentration, PC10, default title, 512, 512, 29, 15
1, 13, 12, Hyperflatness, Entropy, default title, 512, 512, 30, 15
1, 14, 12, Hyperskewness, Entropy, default title, 512, 512, 31, 15
1, 15, 12, Kurtosis, Entropy, default title, 512, 512, 32, 15
1, 16, 12, Mean, Entropy, default title, 512, 512, 33, 15
1, 17, 12, Median, Entropy, default title, 512, 512, 34, 15
1, 18, 12, Mode, Entropy, default title, 512, 512, 35, 15
1, 19, 12, Skewness, Entropy, default title, 512, 512, 36, 15
1, 20, 12, StandardDeviation, Entropy, default title, 512, 512, 37, 15
1, 21, 12, TContrast_Avg, Entropy, default title, 512, 512, 38, 15
1, 22, 12, TContrast_Ortho_pc_value, Entropy, default title, 512, 512, 39, 15
1, 23, 12, TContrast_pc_angle, Entropy, default title, 512, 512, 40, 15
1, 24, 12, TContrast_pc_value, Entropy, default title, 512, 512, 41, 15
1, 25, 12, TCorrelation_Avg, Entropy, default title, 512, 512, 42, 15
1, 26, 12, TCorrelation_Ortho_pc_value, Entropy, default title, 512, 512, 43, 15
1, 27, 12, TCorrelation_pc_angle, Entropy, default title, 512, 512, 44, 15
1, 28, 12, TCorrelation_pc_value, Entropy, default title, 512, 512, 45, 15
1, 29, 12, TDiffAvg_Avg, Entropy, default title, 512, 512, 46, 15
1, 30, 12, TDiffAvg_Ortho_pc_value, Entropy, default title, 512, 512, 47, 15
1, 31, 12, TDiffAvg_pc_angle, Entropy, default title, 512, 512, 48, 15
1, 32, 12, TDiffAvg_pc_value, Entropy, default title, 512, 512, 49, 15
1, 33, 12, TDiffEnt_Avg, Entropy, default title, 512, 512, 50, 15
1, 34, 12, TDiffEnt_Ortho_pc_value, Entropy, default title, 512, 512, 51, 15
1, 35, 12, TDiffEnt_pc_angle, Entropy, default title, 512, 512, 0, 16
1, 36, 12, TDiffEnt_pc_value, Entropy, default title, 512, 512, 1, 16
1, 37, 12, TDiffVariance_Avg, Entropy, default title, 512, 512, 2, 16
1, 38, 12, TDiffVariance_Ortho_pc_value, Entropy, default title, 512, 512, 3, 16
1, 39, 12, TDiffVariance_pc_angle, Entropy, default title, 512, 512, 4, 16
1, 40, 12, TDiffVariance_pc_value, Entropy, default title, 512, 512, 5, 16
1, 41, 12, TEnergy_Avg, Entropy, default title, 512, 512, 6, 16
1, 42, 12, TEnergy_Ortho_pc_value, Entropy, default title, 512, 512, 7, 16
1, 43, 12, TEnergy_pc_angle, Entropy, default title, 512, 512, 8, 16
1, 44, 12, TEnergy_pc_value, Entropy, default title, 512, 512, 9, 16
1, 45, 12, TEnt_Avg, Entropy, default title, 512, 512, 10, 16
1, 46, 12, TEnt_Ortho_pc_value, Entropy, default title, 512, 512, 11, 16
1, 47, 12, TEnt_pc_angle, Entropy, default title, 512, 512, 12, 16
1, 48, 12, TEnt_pc_value, Entropy, default title, 512, 512, 13, 16
1, 49, 12, THomogeneity_Avg, Entropy, default title, 512, 512, 14, 16
1, 50, 12, THomogeneity_Ortho_pc_value, Entropy, default title, 512, 512, 15, 16
1, 51, 12, THomogeneity_pc_angle, Entropy, default title, 512, 512, 16, 16
1, 52, 12, THomogeneity_pc_value, Entropy, default title, 512, 512, 17, 16
1, 53, 12, TInvDiffMoment_Avg, Entropy, default title, 512, 512, 18, 16
1, 54, 12, TInvDiffMoment_Ortho_pc_value, Entropy, default title, 512, 512, 19, 16
1, 55, 12, TInvDiffMoment_pc_angle, Entropy, default title, 512, 512, 20, 16
1, 56, 12, TInvDiffMoment_pc_value, Entropy, default title, 512, 512, 21, 16
1, 57, 12, TSumAvg_Avg, Entropy, default title, 512, 512, 22, 16
1, 58, 12, TSumAvg_Ortho_pc_value, Entropy, default title, 512, 512, 23, 16
1, 59, 12, TSumAvg_pc_angle, Entropy, default title, 512, 512, 24, 16
1, 60, 12, TSumAvg_pc_value, Entropy, default title, 512, 512, 25, 16
1, 61, 12, TSumEnt_Avg, Entropy, default title, 512, 512, 26, 16
1, 62, 12, TSumEnt_Ortho_pc_value, Entropy, default title, 512, 512, 27, 16
1, 63, 12, TSumEnt_pc_angle, Entropy, default title, 512, 512, 28, 16
1, 64, 12, TSumEnt_pc_value, Entropy, default title, 512, 512, 29, 16
1, 65, 12, TSumVariance_Avg, Entropy, default title, 512, 512, 30, 16
1, 66, 12, TSumVariance_Ortho_pc_value, Entropy, default title, 512, 512, 31, 16
1, 67, 12, TSumVariance_pc_angle, Entropy, default title, 512, 512, 32, 16
1, 68, 12, TSumVariance_pc_value, Entropy, default title, 512, 512, 33, 16
1, 69, 12, TVariance_Avg, Entropy, default title, 512, 512, 34, 16
1, 70, 12, TVariance_Ortho_pc_value, Entropy, default title, 512, 512, 35, 16
1, 71, 12, TVariance_pc_angle, Entropy, default title, 512, 512, 36, 16
1, 72, 12, TVariance_pc_value, Entropy, default title, 512, 512, 37, 16
1, 73, 12, concentration, Entropy, default title, 512, 512, 38, 16
1, 14, 13, Hyperskewness, Hyperflatness, default title, 512, 512, 39, 16
1, 15, 13, Kurtosis, Hyperflatness, default title, 512, 512, 40, 16
1, 16, 13, Mean, Hyperflatness, default title, 512, 512, 41, 16
1, 17, 13, Median, Hyperflatness, default title, 512, 512, 42, 16
1, 18, 13, Mode, Hyperflatness, default title, 512, 512, 43, 16
1, 19, 13, Skewness, Hyperflatness, default title, 512, 512, 44, 16
1, 20, 13, StandardDeviation, Hyperflatness, default title, 512, 512, 45, 16
1, 21, 13, TContrast_Avg, Hyperflatness, default title, 512, 512, 46, 16
1, 22, 13, TContrast_Ortho_pc_value, Hyperflatness, default title, 512, 512, 47, 16
1, 23, 13, TContrast_pc_angle, Hyperflatness, default title, 512, 512, 48, 16
1, 24, 13, TContrast_pc_value, Hyperflatness, default title, 512, 512, 49, 16
1, 25, 13, TCorrelation_Avg, Hyperflatness, default title, 512, 512, 50, 16
1, 26, 13, TCorrelation_Ortho_pc_value, Hyperflatness, default title, 512, 512, 51, 16
1, 27, 13, TCorrelation_pc_angle, Hyperflatness, default title, 512, 512, 0, 17
1, 28, 13, TCorrelation_pc_value, Hyperflatness, default title, 512, 512, 1, 17
1, 29, 13, TDiffAvg_Avg, Hyperflatness, default title, 512, 512, 2, 17
1, 30, 13, TDiffAvg_Ortho_pc_value, Hyperflatness, default title, 512, 512, 3, 17
1, 31, 13, TDiffAvg_pc_angle, Hyperflatness, default title, 512, 512, 4, 17
1, 32, 13, TDiffAvg_pc_value, Hyperflatness, default title, 512, 512, 5, 17
1, 33, 13, TDiffEnt_Avg, Hyperflatness, default title, 512, 512, 6, 17
1, 34, 13, TDiffEnt_Ortho_pc_value, Hyperflatness, default title, 512, 512, 7, 17
1, 35, 13, TDiffEnt_pc_angle, Hyperflatness, default title, 512, 512, 8, 17
1, 36, 13, TDiffEnt_pc_value, Hyperflatness, default title, 512, 512, 9, 17
1, 37, 13, TDiffVariance_Avg, Hyperflatness, default title, 512, 512, 10, 17
1, 38, 13, TDiffVariance_Ortho_pc_value, Hyperflatness, default title, 512, 512, 11, 17
1, 39, 13, TDiffVariance_pc_angle, Hyperflatness, default title, 512, 512, 12, 17
1, 40, 13, TDiffVariance_pc_value, Hyperflatness, default title, 512, 512, 13, 17
1, 41, 13, TEnergy_Avg, Hyperflatness, default title, 512, 512, 14, 17
1, 42, 13, TEnergy_Ortho_pc_value, Hyperflatness, default title, 512, 512, 15, 17
1, 43, 13, TEnergy_pc_angle, Hyperflatness, default title, 512, 512, 16, 17
1, 44, 13, TEnergy_pc_value, Hyperflatness, default title, 512, 512, 17, 17
1, 45, 13, TEnt_Avg, Hyperflatness, default title, 512, 512, 18, 17
1, 46, 13, TEnt_Ortho_pc_value, Hyperflatness, default title, 512, 512, 19, 17
1, 47, 13, TEnt_pc_angle, Hyperflatness, default title, 512, 512, 20, 17
1, 48, 13, TEnt_pc_value, Hyperflatness, default title, 512, 512, 21, 17
1, 49, 13, THomogeneity_Avg, Hyperflatness, default title, 512, 512, 22, 17
1, 50, 13, THomogeneity_Ortho_pc_value, Hyperflatness, default title, 512, 512, 23, 17
1, 51, 13, THomogeneity_pc_angle, Hyperflatness, default title, 512, 512, 24, 17
1, 52, 13, THomogeneity_pc_value, Hyperflatness, default title, 512, 512, 25, 17
1, 53, 13, TInvDiffMoment_Avg, Hyperflatness, default title, 512, 512, 26, 17
1, 54, 13, TInvDiffMoment_Ortho_pc_value, Hyperflatness, default title, 512, 512, 27, 17
1, 55, 13, TInvDiffMoment_pc_angle, Hyperflatness, default title, 512, 512, 28, 17
1, 56, 13, TInvDiffMoment_pc_value, Hyperflatness, default title, 512, 512, 29, 17
1, 57, 13, TSumAvg_Avg, Hyperflatness, default title, 512, 512, 30, 17
1, 58, 13, TSumAvg_Ortho_pc_value, Hyperflatness, default title, 512, 512, 31, 17
1, 59, 13, TSumAvg_pc_angle, Hyperflatness, default title, 512, 512, 32, 17
1, 60, 13, TSumAvg_pc_value, Hyperflatness, default title, 512, 512, 33, 17
1, 61, 13, TSumEnt_Avg, Hyperflatness, default title, 512, 512, 34, 17
1, 62, 13, TSumEnt_Ortho_pc_value, Hyperflatness, default title, 512, 512, 35, 17
1, 63, 13, TSumEnt_pc_angle, Hyperflatness, default title, 512, 512, 36, 17
1, 64, 13, TSumEnt_pc_value, Hyperflatness, default title, 512, 512, 37, 17
1, 65, 13, TSumVariance_Avg, Hyperflatness, default title, 512, 512, 38, 17
1, 66, 13, TSumVariance_Ortho_pc_value, Hyperflatness, default title, 512, 512, 39, 17
1, 67, 13, TSumVariance_pc_angle, Hyperflatness, default title, 512, 512, 40, 17
1, 68, 13, TSumVariance_pc_value, Hyperflatness, default title, 512, 512, 41, 17
1, 69, 13, TVariance_Avg, Hyperflatness, default title, 512, 512, 42, 17
1, 70, 13, TVariance_Ortho_pc_value, Hyperflatness, default title, 512, 512, 43, 17
1, 71, 13, TVariance_pc_angle, Hyperflatness, default title, 512, 512, 44, 17
1, 72, 13, TVariance_pc_value, Hyperflatness, default title, 512, 512, 45, 17
1, 73, 13, concentration, Hyperflatness, default title, 512, 512, 46, 17
1, 15, 14, Kurtosis, Hyperskewness, default title, 512, 512, 47, 17
1, 16, 14, Mean, Hyperskewness, default title, 512, 512, 48, 17
1, 17, 14, Median, Hyperskewness, default title, 512, 512, 49, 17
1, 18, 14, Mode, Hyperskewness, default title, 512, 512, 50, 17
1, 19, 14, Skewness, Hyperskewness, default title, 512, 512, 51, 17
1, 20, 14, StandardDeviation, Hyperskewness, default title, 512, 512, 0, 18
1, 21, 14, TContrast_Avg, Hyperskewness, default title, 512, 512, 1, 18
1, 22, 14, TContrast_Ortho_pc_value, Hyperskewness, default title, 512, 512, 2, 18
1, 23, 14, TContrast_pc_angle, Hyperskewness, default title, 512, 512, 3, 18
1, 24, 14, TContrast_pc_value, Hyperskewness, default title, 512, 512, 4, 18
1, 25, 14, TCorrelation_Avg, Hyperskewness, default title, 512, 512, 5, 18
1, 26, 14, TCorrelation_Ortho_pc_value, Hyperskewness, default title, 512, 512, 6, 18
1, 27, 14, TCorrelation_pc_angle, Hyperskewness, default title, 512, 512, 7, 18
1, 28, 14, TCorrelation_pc_value, Hyperskewness, default title, 512, 512, 8, 18
1, 29, 14, TDiffAvg_Avg, Hyperskewness, default title, 512, 512, 9, 18
1, 30, 14, TDiffAvg_Ortho_pc_value, Hyperskewness, default title, 512, 512, 10, 18
1, 31, 14, TDiffAvg_pc_angle, Hyperskewness, default title, 512, 512, 11, 18
1, 32, 14, TDiffAvg_pc_value, Hyperskewness, default title, 512, 512, 12, 18
1, 33, 14, TDiffEnt_Avg, Hyperskewness, default title, 512, 512, 13, 18
1, 34, 14, TDiffEnt_Ortho_pc_value, Hyperskewness, default title, 512, 512, 14, 18
1, 35, 14, TDiffEnt_pc_angle, Hyperskewness, default title, 512, 512, 15, 18
1, 36, 14, TDiffEnt_pc_value, Hyperskewness, default title, 512, 512, 16, 18
1, 37, 14, TDiffVariance_Avg, Hyperskewness, default title, 512, 512, 17, 18
1, 38, 14, TDiffVariance_Ortho_pc_value, Hyperskewness, default title, 512, 512, 18, 18
1, 39, 14, TDiffVariance_pc_angle, Hyperskewness, default title, 512, 512, 19, 18
1, 40, 14, TDiffVariance_pc_value, Hyperskewness, default title, 512, 512, 20, 18
1, 41, 14, TEnergy_Avg, Hyperskewness, default title, 512, 512, 21, 18
1, 42, 14, TEnergy_Ortho_pc_value, Hyperskewness, default title, 512, 512, 22, 18
1, 43, 14, TEnergy_pc_angle, Hyperskewness, default title, 512, 512, 23, 18
1, 44, 14, TEnergy_pc_value, Hyperskewness, default title, 512, 512, 24, 18
1, 45, 14, TEnt_Avg, Hyperskewness, default title, 512, 512, 25, 18
1, 46, 14, TEnt_Ortho_pc_value, Hyperskewness, default title, 512, 512, 26, 18
1, 47, 14, TEnt_pc_angle, Hyperskewness, default title, 512, 512, 27, 18
1, 48, 14, TEnt_pc_value, Hyperskewness, default title, 512, 512, 28, 18
1, 49, 14, THomogeneity_Avg, Hyperskewness, default title, 512, 512, 29, 18
1, 50, 14, THomogeneity_Ortho_pc_value, Hyperskewness, default title, 512, 512, 30, 18
1, 51, 14, THomogeneity_pc_angle, Hyperskewness, default title, 512, 512, 31, 18
1, 52, 14, THomogeneity_pc_value, Hyperskewness, default title, 512, 512, 32, 18
1, 53, 14, TInvDiffMoment_Avg, Hyperskewness, default title, 512, 512, 33, 18
1, 54, 14, TInvDiffMoment_Ortho_pc_value, Hyperskewness, default title, 512, 512, 34, 18
1, 55, 14, TInvDiffMoment_pc_angle, Hyperskewness, default title, 512, 512, 35, 18
1, 56, 14, TInvDiffMoment_pc_value, Hyperskewness, default title, 512, 512, 36, 18
1, 57, 14, TSumAvg_Avg, Hyperskewness, default title, 512, 512, 37, 18
1, 58, 14, TSumAvg_Ortho_pc_value, Hyperskewness, default title, 512, 512, 38, 18
1, 59, 14, TSumAvg_pc_angle, Hyperskewness, default title, 512, 512, 39, 18
1, 60, 14, TSumAvg_pc_value, Hyperskewness, default title, 512, 512, 40, 18
1, 61, 14, TSumEnt_Avg, Hyperskewness, default title, 512, 512, 41, 18
1, 62, 14, TSumEnt_Ortho_pc_value, Hyperskewness, default title, 512, 512, 42, 18
1, 63, 14, TSumEnt_pc_angle, Hyperskewness, default title, 512, 512, 43, 18
1, 64, 14, TSumEnt_pc_value, Hyperskewness, default title, 512, 512, 44, 18
1, 65, 14, TSumVariance_Avg, Hyperskewness, default title, 512, 512, 45, 18
1, 66, 14, TSumVariance_Ortho_pc_value, Hyperskewness, default title, 512, 512, 46, 18
1, 67, 14, TSumVariance_pc_angle, Hyperskewness, default title, 512, 512, 47, 18
1, 68, 14, TSumVariance_pc_value, Hyperskewness, default title, 512, 512, 48, 18
1, 69, 14, TVariance_Avg, Hyperskewness, default title, 512, 512, 49, 18
1, 70, 14, TVariance_Ortho_pc_value, Hyperskewness, default title, 512, 512, 50, 18
1, 71, 14, TVariance_pc_angle, Hyperskewness, default title, 512, 512, 51, 18
1, 72, 14, TVariance_pc_value, Hyperskewness, default title, 512, 512, 0, 19
1, 73, 14, concentration, Hyperskewness, default title, 512, 512, 1, 19
1, 16, 15, Mean, Kurtosis, default title, 512, 512, 2, 19
1, 17, 15, Median, Kurtosis, default title, 512, 512, 3, 19
1, 18, 15, Mode, Kurtosis, default title, 512, 512, 4, 19
1, 19, 15, Skewness, Kurtosis, default title, 512, 512, 5, 19
1, 20, 15, StandardDeviation, Kurtosis, default title, 512, 512, 6, 19
1, 21, 15, TContrast_Avg, Kurtosis, default title, 512, 512, 7, 19
1, 22, 15, TContrast_Ortho_pc_value, Kurtosis, default title, 512, 512, 8, 19
1, 23, 15, TContrast_pc_angle, Kurtosis, default title, 512, 512, 9, 19
1, 24, 15, TContrast_pc_value, Kurtosis, default title, 512, 512, 10, 19
1, 25, 15, TCorrelation_Avg, Kurtosis, default title, 512, 512, 11, 19
1, 26, 15, TCorrelation_Ortho_pc_value, Kurtosis, default title, 512, 512, 12, 19
1, 27, 15, TCorrelation_pc_angle, Kurtosis, default title, 512, 512, 13, 19
1, 28, 15, TCorrelation_pc_value, Kurtosis, default title, 512, 512, 14, 19
1, 29, 15, TDiffAvg_Avg, Kurtosis, default title, 512, 512, 15, 19
1, 30, 15, TDiffAvg_Ortho_pc_value, Kurtosis, default title, 512, 512, 16, 19
1, 31, 15, TDiffAvg_pc_angle, Kurtosis, default title, 512, 512, 17, 19
1, 32, 15, TDiffAvg_pc_value, Kurtosis, default title, 512, 512, 18, 19
1, 33, 15, TDiffEnt_Avg, Kurtosis, default title, 512, 512, 19, 19
1, 34, 15, TDiffEnt_Ortho_pc_value, Kurtosis, default title, 512, 512, 20, 19
1, 35, 15, TDiffEnt_pc_angle, Kurtosis, default title, 512, 512, 21, 19
1, 36, 15, TDiffEnt_pc_value, Kurtosis, default title, 512, 512, 22, 19
1, 37, 15, TDiffVariance_Avg, Kurtosis, default title, 512, 512, 23, 19
1, 38, 15, TDiffVariance_Ortho_pc_value, Kurtosis, default title, 512, 512, 24, 19
1, 39, 15, TDiffVariance_pc_angle, Kurtosis, default title, 512, 512, 25, 19
1, 40, 15, TDiffVariance_pc_value, Kurtosis, default title, 512, 512, 26, 19
1, 41, 15, TEnergy_Avg, Kurtosis, default title, 512, 512, 27, 19
1, 42, 15, TEnergy_Ortho_pc_value, Kurtosis, default title, 512, 512, 28, 19
1, 43, 15, TEnergy_pc_angle, Kurtosis, default title, 512, 512, 29, 19
1, 44, 15, TEnergy_pc_value, Kurtosis, default title, 512, 512, 30, 19
1, 45, 15, TEnt_Avg, Kurtosis, default title, 512, 512, 31, 19
1, 46, 15, TEnt_Ortho_pc_value, Kurtosis, default title, 512, 512, 32, 19
1, 47, 15, TEnt_pc_angle, Kurtosis, default title, 512, 512, 33, 19
1, 48, 15, TEnt_pc_value, Kurtosis, default title, 512, 512, 34, 19
1, 49, 15, THomogeneity_Avg, Kurtosis, default title, 512, 512, 35, 19
1, 50, 15, THomogeneity_Ortho_pc_value, Kurtosis, default title, 512, 512, 36, 19
1, 51, 15, THomogeneity_pc_angle, Kurtosis, default title, 512, 512, 37, 19
1, 52, 15, THomogeneity_pc_value, Kurtosis, default title, 512, 512, 38, 19
1, 53, 15, TInvDiffMoment_Avg, Kurtosis, default title, 512, 512, 39, 19
1, 54, 15, TInvDiffMoment_Ortho_pc_value, Kurtosis, default title, 512, 512, 40, 19
1, 55, 15, TInvDiffMoment_pc_angle, Kurtosis, default title, 512, 512, 41, 19
1, 56, 15, TInvDiffMoment_pc_value, Kurtosis, default title, 512, 512, 42, 19
1, 57, 15, TSumAvg_Avg, Kurtosis, default title, 512, 512, 43, 19
1, 58, 15, TSumAvg_Ortho_pc_value, Kurtosis, default title, 512, 512, 44, 19
1, 59, 15, TSumAvg_pc_angle, Kurtosis, default title, 512, 512, 45, 19
1, 60, 15, TSumAvg_pc_value, Kurtosis, default title, 512, 512, 46, 19
1, 61, 15, TSumEnt_Avg, Kurtosis, default title, 512, 512, 47, 19
1, 62, 15, TSumEnt_Ortho_pc_value, Kurtosis, default title, 512, 512, 48, 19
1, 63, 15, TSumEnt_pc_angle, Kurtosis, default title, 512, 512, 49, 19
1, 64, 15, TSumEnt_pc_value, Kurtosis, default title, 512, 512, 50, 19
1, 65, 15, TSumVariance_Avg, Kurtosis, default title, 512, 512, 51, 19
1, 66, 15, TSumVariance_Ortho_pc_value, Kurtosis, default title, 512, 512, 0, 20
1, 67, 15, TSumVariance_pc_angle, Kurtosis, default title, 512, 512, 1, 20
1, 68, 15, TSumVariance_pc_value, Kurtosis, default title, 512, 512, 2, 20
1, 69, 15, TVariance_Avg, Kurtosis, default title, 512, 512, 3, 20
1, 70, 15, TVariance_Ortho_pc_value, Kurtosis, default title, 512, 512, 4, 20
1, 71, 15, TVariance_pc_angle, Kurtosis, default title, 512, 512, 5, 20
1, 72, 15, TVariance_pc_value, Kurtosis, default title, 512, 512, 6, 20
1, 73, 15, concentration, Kurtosis, default title, 512, 512, 7, 20
1, 17, 16, Median, Mean, default title, 512, 512, 8, 20
1, 18, 16, Mode, Mean, default title, 512, 512, 9, 20
1, 19, 16, Skewness, Mean, default title, 512, 512, 10, 20
1, 20, 16, StandardDeviation, Mean, default title, 512, 512, 11, 20
1, 21, 16, TContrast_Avg, Mean, default title, 512, 512, 12, 20
1, 22, 16, TContrast_Ortho_pc_value, Mean, default title, 512, 512, 13, 20
1, 23, 16, TContrast_pc_angle, Mean, default title, 512, 512, 14, 20
1, 24, 16, TContrast_pc_value, Mean, default title, 512, 512, 15, 20
1, 25, 16, TCorrelation_Avg, Mean, default title, 512, 512, 16, 20
1, 26, 16, TCorrelation_Ortho_pc_value, Mean, default title, 512, 512, 17, 20
1, 27, 16, TCorrelation_pc_angle, Mean, default title, 512, 512, 18, 20
1, 28, 16, TCorrelation_pc_value, Mean, default title, 512, 512, 19, 20
1, 29, 16, TDiffAvg_Avg, Mean, default title, 512, 512, 20, 20
1, 30, 16, TDiffAvg_Ortho_pc_value, Mean, default title, 512, 512, 21, 20
1, 31, 16, TDiffAvg_pc_angle, Mean, default title, 512, 512, 22, 20
1, 32, 16, TDiffAvg_pc_value, Mean, default title, 512, 512, 23, 20
1, 33, 16, TDiffEnt_Avg, Mean, default title, 512, 512, 24, 20
1, 34, 16, TDiffEnt_Ortho_pc_value, Mean, default title, 512, 512, 25, 20
1, 35, 16, TDiffEnt_pc_angle, Mean, default title, 512, 512, 26, 20
1, 36, 16, TDiffEnt_pc_value, Mean, default title, 512, 512, 27, 20
1, 37, 16, TDiffVariance_Avg, Mean, default title, 512, 512, 28, 20
1, 38, 16, TDiffVariance_Ortho_pc_value, Mean, default title, 512, 512, 29, 20
1, 39, 16, TDiffVariance_pc_angle, Mean, default title, 512, 512, 30, 20
1, 40, 16, TDiffVariance_pc_value, Mean, default title, 512, 512, 31, 20
1, 41, 16, TEnergy_Avg, Mean, default title, 512, 512, 32, 20
1, 42, 16, TEnergy_Ortho_pc_value, Mean, default title, 512, 512, 33, 20
1, 43, 16, TEnergy_pc_angle, Mean, default title, 512, 512, 34, 20
1, 44, 16, TEnergy_pc_value, Mean, default title, 512, 512, 35, 20
1, 45, 16, TEnt_Avg, Mean, default title, 512, 512, 36, 20
1, 46, 16, TEnt_Ortho_pc_value, Mean, default title, 512, 512, 37, 20
1, 47, 16, TEnt_pc_angle, Mean, default title, 512, 512, 38, 20
1, 48, 16, TEnt_pc_value, Mean, default title, 512, 512, 39, 20
1, 49, 16, THomogeneity_Avg, Mean, default title, 512, 512, 40, 20
1, 50, 16, THomogeneity_Ortho_pc_value, Mean, default title, 512, 512, 41, 20
1, 51, 16, THomogeneity_pc_angle, Mean, default title, 512, 512, 42, 20
1, 52, 16, THomogeneity_pc_value, Mean, default title, 512, 512, 43, 20
1, 53, 16, TInvDiffMoment_Avg, Mean, default title, 512, 512, 44, 20
1, 54, 16, TInvDiffMoment_Ortho_pc_value, Mean, default title, 512, 512, 45, 20
1, 55, 16, TInvDiffMoment_pc_angle, Mean, default title, 512, 512, 46, 20
